headline,snippet,source,type,url,word_count,locations,subjects
b'Light-Filled Stadium Creates Complex Final Four Conversion',"b'The losses last weekend by Duke, Gonzaga, Kentucky and Purdue pulled the curtains on their seasons, one painful game short of the Final Four.'",AP,News,https://www.nytimes.com/aponline/2019/04/03/us/ap-bkc-ncaa-going-dark.html,825,[],[]
b'Son of Novichok Victim Makes a Plea to Putin: \xe2\x80\x98I Am Appealing to You as a Human\xe2\x80\x99',"b'On the anniversary of a nerve agent attack in an English city, the son of a woman who died from the poison issued a plea for Vladimir V. Putin to allow the questioning of agents presumed responsible.'",The New York Times,News,https://www.nytimes.com/2019/03/03/world/europe/skripal-dawn-sturgess-putin-salisbury.html,691,['Salisbury (England)'],"['Poisoning and Poisons', 'Assassinations and Attempted Assassinations']"
b'Quickly Bonding Over a Connection to Alzheimer\xe2\x80\x99s',b'The couple met in March 2017 at the West Palm Beach Airport in Florida and soon discovered they had something in common.',The New York Times,News,https://www.nytimes.com/2019/03/02/fashion/weddings/quickly-bonding-over-a-connection-to-alzheimers.html,662,[],['Weddings and Engagements']
"b""Tag 'Em! Opening Day Turns Into Record Home Run Derby""","b'Bryce Harper bowed to his new fans, Mookie Betts and the World Series champion Boston Red Sox drew cheers far from Fenway Park and the great Mariano Rivera threw one more strike from the mound at Yankee Stadium.'",AP,News,https://www.nytimes.com/aponline/2019/03/28/us/ap-bbo-opening-day.html,818,[],[]
b'AP Analysis: NCAA Bubble Swings Minimum of $10M Per Year',"b""It's a moment every year that shows March Madness has arrived: players on bubble teams nervously waiting to find out whether they've earned a spot in the NCAA Tournament.""",AP,News,https://www.nytimes.com/aponline/2019/03/27/us/ap-bkc-ncaa-tournament-money-bubble-teams.html,876,[],[]
b'11 of Our Best Weekend Reads',"b'Rustic shelters called bothies. The laundry specialist to the stars. The $238 million penthouse. A raucous English family, and more.'",The New York Times,News,https://www.nytimes.com/2019/01/26/arts/11-of-our-best-weekend-reads.html,601,[],[]
"b'Weekly News Quiz for Students: Plane Crash, Border Crisis, Medical Breakthrough'",b'How well did you follow the news this past week? How many of these 10 questions can you get right?',The New York Times,Interactive Feature,https://www.nytimes.com/interactive/2019/03/12/learning/12Weekly-News-Quiz-for-Students.html,,[],[]
b'Volkswagen Moves to Rapidly Increase Production of Electric Cars',"b'The German carmaker, responsible for 1 percent of global carbon dioxide emissions, also said it would be carbon neutral by 2050.'",The New York Times,News,https://www.nytimes.com/2019/03/12/business/volkswagen-electric-cars.html,725,"['Germany', 'Europe', 'China', 'United States']","['Automobiles', 'Fuel Emissions (Transportation)', 'Electric and Hybrid Vehicles']"
"b""The Good, Bad and the Unknown of Apple's New Services""","b'It took a while, but finally &#8212; and with the carefully curated help of Oprah, Big Bird and Goldman Sachs &#8212; Apple has at last unveiled a new streaming TV service, its own branded credit card and a news subscription product.'",AP,News,https://www.nytimes.com/aponline/2019/03/26/technology/ap-us-tec-apple-new-services-the-rundown.html,807,[],[]
"b'Corrections: January 9, 2019'","b'Corrections appearing in print on Thursday, January 9, 2019.'",The New York Times,Correction,https://www.nytimes.com/2019/01/08/pageoneplus/corrections-january-9-2019.html,570,[],[]
b'Legalized Marijuana. A \xe2\x80\x98Green New Deal.\xe2\x80\x99 Cuomo\xe2\x80\x99s 2019 Vision Tacks Left.',"b'Mr. Cuomo, a Democrat re-elected in November, presented an aggressively progressive platform promising to make New York a leader among liberal states.'",The New York Times,News,https://www.nytimes.com/2019/01/15/nyregion/cuomo-state-address.html,1340,['New York State'],"['Budgets and Budgeting', 'State of the State Message (NYS)', 'Marijuana', 'Law and Legislation', 'Congestion Pricing']"
b'Xi Jinping\xe2\x80\x99s New Year Tour: Dumplings and Riot Gear',"b'China\xe2\x80\x99s president conducted a charm offensive ahead of the Lunar New Year holiday, hanging decorations with Beijing residents and visiting soldiers.'",The New York Times,News,https://www.nytimes.com/2019/02/04/world/asia/china-xi-jinping-new-year.html,657,['China'],"['Lunar New Year', 'Politics and Government']"
"b'Eusebio Pedroza, Fighter Who Held Title for Seven Years, Dies'","b'Pedroza, one of the most successful featherweight boxers ever, successfully defended his title 19 times before losing to Barry McGuigan.'",The New York Times,Obituary (Obit),https://www.nytimes.com/2019/03/05/obituaries/eusebio-pedroza-dead.html,725,['Panama'],"['Deaths (Obituaries)', 'Boxing']"
"b'Huawei, Apple, Polar Vortex: Your Tuesday Briefing'",b'Here\xe2\x80\x99s what you need to know.',The New York Times,briefing,https://www.nytimes.com/2019/01/29/briefing/huawei-apple-polar-vortex.html,1446,[],[]
b'What Are Your Thoughts on \xe2\x80\x98Snowplow Parents\xe2\x80\x99?',"b'What is gained, and lost, when parents get involved with their children\xe2\x80\x99s academic, social and extracurricular lives, in the name of being helpful?'",The New York Times,News,https://www.nytimes.com/2019/03/18/learning/what-are-your-thoughts-on-snowplow-parents.html,858,[],[]
b'The Most Narcissistic Exercise Equipment Ever',"b'Mirror, mirror, on the wall: Who\xe2\x80\x99s the fittest of them all?'",The New York Times,News,https://www.nytimes.com/2019/02/08/style/mirror-fitness-method.html,1495,[],"['Exercise', 'Mirrors', 'Computers and the Internet', 'Narcissism']"
"b'Editors\xe2\x80\x99 Note: January 12, 2019'","b'Corrections appearing in print on January 12, 2019.'",The New York Times,Correction,https://www.nytimes.com/2019/01/11/pageoneplus/editors-note-january-12-2019.html,596,[],[]
b'Dueling Rallies in Texas for Trump and O\xe2\x80\x99Rourke',"b'President Trump travels to El Paso today for a rally to win support for his call for a border wall. But this time, his potential rival in 2020, Beto O\xe2\x80\x99Rourke, will be there to answer him.'",The New York Times,News,https://www.nytimes.com/2019/02/11/us/politics/trump-el-paso-beto.html,712,"['El Paso (Tex)', 'Texas', 'United States']","['Border Barriers', 'United States Politics and Government', 'Presidential Election of 2020', 'Immigration and Emigration']"
b'News Quiz: Test Your Knowledge of the Week\xe2\x80\x99s Headlines',b'Did you stay up to date this week?',The New York Times,Interactive Feature,https://www.nytimes.com/interactive/2019/01/11/briefing/11newsquiz.html,,[],[]
"b'William Singer, the Man in the Middle of the College Bribery Scandal'",b'Prosecutors say a sprawling nationwide college admissions fraud scheme was run by a man with a long history in the admissions counseling field.',The New York Times,News,https://www.nytimes.com/2019/03/12/us/william-singer-admissions-scandal.html,815,[],"['College Admissions Scandal (2019)', 'Bribery and Kickbacks', 'Admissions Standards', 'Colleges and Universities', 'Cheating', 'Frauds and Swindling', 'SAT (College Admission Test)', 'ACT (Examination)', 'Racketeering and Racketeers']"
b'John Fraser\xe2\x80\x99s 701West Opens in the Times Square Edition Hotel',"b'An Italian cafe and restaurant in the Moxy Chelsea hotel, the largest branch of Mr Bing yet, and more restaurant news.'",The New York Times,News,https://www.nytimes.com/2019/03/12/dining/nyc-restaurant-news.html,761,[],['Restaurants']
b'Teaching Great Writing One Sentence at a Time',"b'An English teacher tells us how she uses mentor sentences from The New York Times to teach grammar application, vocabulary, style and more.'",The New York Times,News,https://www.nytimes.com/2019/03/06/learning/teaching-great-writing-one-sentence-at-a-time.html,1815,[],[]
b'Want to Close the Pay Gap? Pay Transparency Will Help ',"b'It may not be the cure-all to inequity, but we need a starting point.'",The New York Times,News,https://www.nytimes.com/2019/01/20/smarter-living/pay-wage-gap-salary-secrecy-transparency.html,1394,[],"['Wages and Salaries', 'Discrimination', 'Labor and Jobs']"
"b'As Yankees Stumble Out of the Gate, Aaron Boone\xe2\x80\x99s Optimism Endures'","b'Boone\xe2\x80\x99s upbeat nature and ability to motivate players is what earned him the manager job in 2017, and the Yankees are hoping he can steady the team through an early rough patch.'",The New York Times,News,https://www.nytimes.com/2019/04/03/sports/yankees-aaron-boone.html,846,[],"['Baseball', 'Coaches and Managers']"
b'Proud Pochettino Challenges Team to Match New Stadium',"b""Tottenham Hotspur manager Mauricio Pochettino described the official opening of the club's new stadium as one of the most memorable days of his life on Wednesday before challenging himself and his team to be worthy of such a stage.""",Reuters,News,https://www.nytimes.com/reuters/2019/04/03/sports/soccer/03reuters-soccer-england-tot-cry.html,560,[],[]
b'Resurgent Valencia Inflict Ninth La Liga Defeat on Real Madrid',"b""Real Madrid's harrowing campaign continued as they fell to a ninth defeat in La Liga and their first since coach Zinedine Zidane returned as they were deservedly beaten 2-1 away by a resurgent Valencia on Wednesday.""",Reuters,News,https://www.nytimes.com/reuters/2019/04/03/sports/soccer/03reuters-soccer-spain-val-mad-report.html,464,[],[]
b'Chelsea Beat Brighton 3-0 to Bolster Champions League Hopes',b'CHELSEA 3 BRIGHTON &amp; HOVE ALBION 0',Reuters,News,https://www.nytimes.com/reuters/2019/04/03/sports/soccer/03reuters-soccer-england-che-bha-report.html,391,[],[]
b'Japan Bans Fencing Coach for Bullying Athletes',b'The Japan Fencing Association said on Thursday it has banned Ukrainian coach Alexander Gorbachuk from all fencing activities for one month after he was found to have bullied athletes during the Epee World Cup in Buenos Aires last month.',Reuters,News,https://www.nytimes.com/reuters/2019/04/03/sports/olympics/03reuters-fencing-japan.html,189,[],[]
"b""Stoppage Time Penalty Ignites Bilbao's Champions League Hopes""","b""A last-gasp penalty propelled Athletic Bilbao to a 3-2 win over Levante on Wednesday and sparked hopes of qualifying for next season's Champions League as they moved to within four points of fourth spot in La Liga.""",Reuters,News,https://www.nytimes.com/reuters/2019/04/03/sports/soccer/03reuters-soccer-spain-atb-lev-report.html,357,[],[]
"b""Iannetta's 11th-Inning Homer Lifts Rockies Over Rays 1-0""","b'Chris Iannetta homered with one out in the 11th inning, and the Colorado Rockies stopped a four-game losing streak with a 1-0 victory over the Tampa Bay Rays on Wednesday.'",AP,News,https://www.nytimes.com/aponline/2019/04/03/sports/baseball/ap-bbo-rockies-rays.html,368,[],[]
"b""From Retirement Thoughts to World Cup Spot, NZ's Neesham on the Up and Up""","b'Less than 18 months ago, New Zealand all-rounder Jimmy Neesham had become so disaffected with cricket he would open the curtains on match day and hope it was raining.'",Reuters,News,https://www.nytimes.com/reuters/2019/04/03/sports/cricket/03reuters-cricket-worldcup-newzealand-neesham.html,484,[],[]
b'Little Lipscomb Looks to Topple Texas for NIT Championship',b'Lipscomb coach Casey Alexander walked off the Madison Square Garden court a winner in perhaps the biggest postseason win for the tiny school in program history.',AP,News,https://www.nytimes.com/aponline/2019/04/03/sports/ncaabasketball/ap-bkc-nit-championship.html,726,[],[]
"b""Undersized Jared Harper Point Man in Auburn's Final Four Run""","b'Jared Harper might just epitomize this Auburn basketball team: overlooked, undersized and playing about as well as anybody.'",AP,News,https://www.nytimes.com/aponline/2019/04/03/sports/ncaabasketball/ap-bkc-final-four-auburn-harper.html,781,[],[]
"b""Tennessee's Jordan Bone Says He's Entering NBA Draft""","b""Tennessee guard Jordan Bone says he's entering the NBA draft, but he isn't ruling out the possibility of returning to school.""",AP,News,https://www.nytimes.com/aponline/2019/04/03/sports/ncaabasketball/ap-bkc-tennessee-bone.html,137,[],[]
"b""England's Buttler Vows Never to Be 'Mankaded' Again""","b'England\'s Jos Buttler has vowed to make sure he is never dismissed by a ""Mankad"" run out again after losing his wicket that way for the second time in his career during an Indian Premier League (IPL) game last week.'",Reuters,News,https://www.nytimes.com/reuters/2019/04/04/sports/cricket/04reuters-cricket-india-ipl.html,335,[],[]
"b'White Sox, Cardinals Postpone Home Openers'",b'The Chicago White Sox and St. Louis Cardinals have postponed their home openers by a day to Friday because rain is forecast.',AP,News,https://www.nytimes.com/aponline/2019/04/03/sports/baseball/ap-bba-white-sox-home-opener-ppd.html,74,[],[]
b'Retired WR Nelson Would Consider Return to Packers',b'Recently retired receiver Jordy Nelson says he would consider playing in 2019 -- if Green Bay Packers quarterback Aaron Rodgers asks him to.',Reuters,News,https://www.nytimes.com/reuters/2019/04/03/sports/03reuters-football-nfl-gb-nelson.html,148,[],[]
"b""NBA Roundup: Heat's Loss Scrambles East Standings""","b""Boston's Gordon Hayward scored a game-high 25 points and Kyrie Irving added 23 to lift the Celtics to a crucial 112-102 road victory over the Miami Heat on Wednesday night.""",Reuters,News,https://www.nytimes.com/reuters/2019/04/04/sports/04reuters-basketball-nba-roundup.html,1440,[],[]
b'Soccer: Australia Captain Kerr Shelves Friendships Before U.S. Warmup',"b""Australia captain Sam Kerr will line up against familiar faces when the 'Matildas' take on FIFA's top-ranked side the United States on Thursday but the prolific striker says all friendships will be put on hold for the World Cup warmup in Denver.""",Reuters,News,https://www.nytimes.com/reuters/2019/04/04/sports/soccer/04reuters-soccer-worldcup-usa-aus.html,334,[],[]
"b""McCarthy on Green Bay Firing: 'It Stunned Me'""",b'Former Green Bay Packers coach Mike McCarthy was surprised to be fired before the end of the 2018 season.',Reuters,News,https://www.nytimes.com/reuters/2019/04/03/sports/03reuters-football-nfl-gb-mccarthy.html,348,[],[]
b'Augusta National Opens Doors to Women-At Least for One Day',"b""When the fight for gender equality in golf is chronicled Augusta National will not be the key battle but it will be remembered as a provocative flashpoint and the site of another small victory this week when the club hosts a women's tournament.""",Reuters,News,https://www.nytimes.com/reuters/2019/04/03/sports/golf/03reuters-golf-women-augusta-feature.html,698,[],[]
b'Virginia Tech Coach Buzz Williams Taking Texas A&M Job',"b'Texas A&amp;M hired Virginia Tech coach Buzz Williams on Wednesday, luring him back to his home state to try to turn the Aggies into a basketball power.'",AP,News,https://www.nytimes.com/aponline/2019/04/03/sports/ncaabasketball/ap-bkc-texas-am-williams.html,489,[],[]
"b""Texas A&M Lands Va. Tech's Buzz Williams""",b'Buzz Williams will be introduced as the new head coach at Texas A&amp;M on Wednesday.',Reuters,News,https://www.nytimes.com/reuters/2019/04/03/sports/03reuters-basketball-ncaa-tam-vpi-williams.html,197,[],[]
"b""Juve's Kean Says His Goal Celebration Was Best Response to Abuse""","b""Juventus forward Moise Kean has stood by his goal celebration, saying it was the best way to answer racism, after some blamed it for the 19-year-old suffering alleged racist abuse in Tuesday's Serie A match at Cagliari.""",Reuters,News,https://www.nytimes.com/reuters/2019/04/03/sports/soccer/03reuters-soccer-italy-cag-juv.html,504,[],[]
b'Huizing Leads MacLaren in First Professional Mixed Gender Event',"b'Dutchman Daan Huizing made nine birdies to take the lead in the first round of the Jordan Mixed Open, the first professional tournament with men and women competing against each other for the same prize, on Thursday. '",Reuters,News,https://www.nytimes.com/reuters/2019/04/04/sports/golf/04reuters-golf-european.html,418,[],[]
b'Huizing Leads MacLaren in First Professional Mixed Gender Event',"b'Dutchman Daan Huizing made nine birdies to take the lead in the first round of the Jordan Mixed Open, the first professional tournament with men and women competing against each other for the same prize, on Thursday. '",Reuters,News,https://www.nytimes.com/reuters/2019/04/04/sports/golf/04reuters-golf-european.html,418,[],[]
b'Liverpool Top Table for Agents Fees at 43 Million Pounds',"b'The 20 Premier League clubs splashed out a combined record 260 million pounds to agents last year, according to figures released on Thursday by the Football Association.'",Reuters,News,https://www.nytimes.com/reuters/2019/04/04/sports/soccer/04reuters-soccer-england-agents.html,219,[],[]
b'NFL Notebook: McCarthy Opens Up on Packers Firing',b'Former Green Bay Packers coach Mike McCarthy was surprised to be fired before the end of the 2018 season.',Reuters,News,https://www.nytimes.com/reuters/2019/04/03/sports/football/03reuters-football-nfl-notebook.html,667,[],[]
b'Icardi Marks Return With Goal as Inter Milan Thrash Genoa',b'Mauro Icardi scored on his first Inter Milan appearance in almost two months to help his side extend their lead in third place with a 4-0 Serie A win away to 10-man Genoa on Wednesday. ',Reuters,News,https://www.nytimes.com/reuters/2019/04/03/sports/soccer/03reuters-soccer-italy-gen-int-report.html,435,[],[]
b'North Carolina Freshman White Opts for NBA',"b'North Carolina freshman guard Coby White is leaving school for the NBA draft, where early indications are he could be a lottery pick.'",Reuters,News,https://www.nytimes.com/reuters/2019/04/03/sports/basketball/03reuters-basketball-ncaa-unc-white-nba.html,146,[],[]
"b""NBA Roundup: Westbrook's Historic 20-20-20 Carries Thunder""","b'Russell Westbrook had 20 points, 20 rebounds and 21 assists to lead the Oklahoma City Thunder to a 119-103 home win over the Los Angeles Lakers on Tuesday night.'",Reuters,News,https://www.nytimes.com/reuters/2019/04/03/sports/basketball/03reuters-basketball-nba-roundup.html,426,[],[]
"b""Liverpool a 'Perfect Example' of Speed and Organisation-Hasenhuettl""","b""Liverpool's pressing ability combined with their speed and organisation make them incredibly difficult to beat in the Premier League, Southampton manager Ralph Hasenhuettl said on Thursday.""",Reuters,News,https://www.nytimes.com/reuters/2019/04/04/sports/soccer/04reuters-soccer-england-sou-liv-preview.html,427,[],[]
b'Rangers Lose to the Lowly Ottawa Senators',b'It was the second straight defeat for the Rangers.',The New York Times,News,https://www.nytimes.com/2019/04/03/sports/rangers-lose-to-the-lowly-ottawa-senators.html,329,[],"['Hockey, Ice']"
b'LB Emanuel Retires From NFL',b'Free agent linebacker Kyle Emanuel announced his retirement from the NFL on Thursday.',Reuters,News,https://www.nytimes.com/reuters/2019/04/04/sports/04reuters-football-nfl-lac-emanuel-retirement.html,203,[],[]
"b'Abreu Drives in 3 as White Sox Clobber Kluber, Indians 8-3'","b""Jose Abreu drove in three runs, Leury Garcia had four hits and the Chicago White Sox knocked around Corey Kluber for a change, beating Cleveland's ace and the Indians 8-3 on Wednesday.""",AP,News,https://www.nytimes.com/aponline/2019/04/03/sports/baseball/ap-bba-white-sox-indians.html,506,[],[]
"b'Mets Go Up Big, Then Sweat a Little in Win Over Marlins'",b'The Mets barely hung on after going up by 5-0 in the top of the first inning. One of the brighter spots was the way Dominic Smith filled in for Pete Alonso.',The New York Times,News,https://www.nytimes.com/2019/04/03/sports/mets-marlins.html,480,[],['Baseball']
b'Roach Lifts Texas Past TCU 58-44 and Into NIT Championship',"b""Kerwin Roach II is the Texas guard's name, the numerals not part of the running tally marker for his season suspensions.""",AP,News,https://www.nytimes.com/aponline/2019/04/03/sports/ncaabasketball/ap-bkc-nit-tcu-texas.html,716,[],[]
"b'Nationals SS Trea Turner Breaks Finger, Out Indefinitely'",b'Nationals shortstop Trea Turner will be out indefinitely after breaking his right index finger while trying to bunt.',AP,News,https://www.nytimes.com/aponline/2019/04/03/sports/baseball/ap-bbn-nationals-turner-injured.html,243,[],[]
b'North Carolina Freshman White Opts for NBA',"b'North Carolina freshman guard Coby White is leaving school for the NBA draft, where early indications are he could be a lottery pick.'",Reuters,News,https://www.nytimes.com/reuters/2019/04/03/sports/basketball/03reuters-basketball-ncaa-unc-white-nba.html,146,[],[]
"b""College Notebook: Duke's Williamson, Barrett Headline All-America Team""",b'Freshmen Zion Williamson and RJ Barrett of Duke headline the 2019 college basketball All-America team announced Tuesday.',Reuters,News,https://www.nytimes.com/reuters/2019/04/02/sports/basketball/02reuters-basketball-ncaa-notebook.html,493,[],[]
"b'Snell Ks 13, Rays Blank Rockies for 5th Straight Win'","b""Blake Snell's arm was on. Chris Iannetta's foot was a little off.""",AP,News,https://www.nytimes.com/aponline/2019/04/02/sports/baseball/ap-bbo-rockies-rays.html,605,[],[]
"b'Crusaders to Hold Independent Review of Team Name, Branding'","b""The Canterbury Crusaders said on Wednesday they have tasked a research company with carrying out an independent review of their branding and team name in the wake of last month's mass shooting at two Christchurch mosques that left 50 people dead.""",Reuters,News,https://www.nytimes.com/reuters/2019/04/02/sports/rugby/02reuters-newzealand-shooting-rugby.html,370,[],[]
b'Rangers Lose to the Lowly Ottawa Senators',b'It was the second straight defeat for the Rangers.',The New York Times,News,https://www.nytimes.com/2019/04/03/sports/rangers-lose-to-the-lowly-ottawa-senators.html,329,[],"['Hockey, Ice']"
"b'Abreu Drives in 3 as White Sox Clobber Kluber, Indians 8-3'","b""Jose Abreu drove in three runs, Leury Garcia had four hits and the Chicago White Sox knocked around Corey Kluber for a change, beating Cleveland's ace and the Indians 8-3 on Wednesday.""",AP,News,https://www.nytimes.com/aponline/2019/04/03/sports/baseball/ap-bba-white-sox-indians.html,506,[],[]
"b""'Exceptional' Foden Key to Man City Future, Says Guardiola""",b'Manchester City manager Pep Guardiola expects Phil Foden to play a key role in the side over the next decade and says the 18-year-old will be more involved in the first team next season.',Reuters,News,https://www.nytimes.com/reuters/2019/04/04/sports/soccer/04reuters-soccer-england-mci-cdf.html,178,[],[]
"b'Peralta Dominates, Brewers Beat Reds 1-0 for Sweep'",b'Freddy Peralta threw the ball past the free-swinging Reds or got them to hit it into the air harmlessly. The 22-year-old right-hander had a career day and provided the Brewers with yet another close-as-it-gets win.',AP,News,https://www.nytimes.com/aponline/2019/04/03/sports/baseball/ap-bbn-brewers-reds.html,764,[],[]
"b""'Retired' Conor McGregor Hints at Return""","b'Conor McGregor has hinted his ""retirement"" from mixed martial arts may be over already after the Irishman said in a post on Twitter: "" ... see you in the Octagon"".'",Reuters,News,https://www.nytimes.com/reuters/2019/04/04/sports/04reuters-mma-mcgregor.html,429,[],[]
b'MLB Roundup: Nats Walk Off to Hand Phillies First Loss',"b""Jake Noll's bases-loaded walk with no outs in the bottom of the ninth gave the Washington Nationals a 9-8 victory over the Philadelphia Phillies on Wednesday.""",Reuters,News,https://www.nytimes.com/reuters/2019/04/04/sports/baseball/04reuters-baseball-mlb-roundup.html,1662,[],[]
b'Report: Blue Jays Extend OF Grichuk',"b'The Toronto Blue Jays have agreed to a five-year, $52 million contract extension with outfielder Randal Grichuk, according to a report from Sportsnet.'",Reuters,News,https://www.nytimes.com/reuters/2019/04/02/sports/baseball/02reuters-baseball-mlb-tor-grichuk-extension.html,236,[],[]
"b""Brave Hasenhuettl Has Done an 'Incredible' Job at Southampton: Klopp""","b'Southampton manager Ralph Hasenhuettl has done an ""incredible"" job to turn around the club\'s fortunes and was brave to trust young players in their bid to avoid relegation, Liverpool boss Juergen Klopp said on Wednesday.'",Reuters,News,https://www.nytimes.com/reuters/2019/04/03/sports/soccer/03reuters-soccer-england-sou-liv-preview.html,431,[],[]
"b'Winning Tennis Titles Again, Bob Bryan Is Inspiring Athletes With Hip Injuries'","b'Last spring, Bryan thought his career was over. But after an operation on his right hip, he has reunited with his twin brother on the tennis court and resumed winning doubles championships.'",The New York Times,News,https://www.nytimes.com/2019/04/02/sports/bob-bryan-hip-surgery.html,1355,[],"['Miami Open (Tennis)', 'Tennis']"
"b'Tennis: Sevastova Stunned, Seeds Struggle at Charleston Open'",b'Fourth seed Anastasija Sevastova was stunned by world No. 81 Jessica Pegula 6-4 6-2 in the second round of the Charleston Open on Wednesday as several seeds struggled in South Carolina.',Reuters,News,https://www.nytimes.com/reuters/2019/04/04/sports/tennis/04reuters-tennis-charleston.html,241,[],[]
"b""NHL Roundup: Toews, Kane Set Career Marks in Chicago's Win""",b'Captain Jonathan Toews scored his career-high 35th goal and also converted in the first round of a shootout as the host Chicago Blackhawks skated to a 4-3 victory over the St. Louis Blues on Wednesday.',Reuters,News,https://www.nytimes.com/reuters/2019/04/04/sports/hockey/04reuters-icehockey-nhl-roundup.html,373,[],[]
