headline,snippet,source,type,url,word_count,locations,subjects
b'Blue Jackets Move to the Brink of Sweeping Lightning',b'Sergei Bobrovsky has the Columbus Blue Jackets on the brink of sweeping a playoff series that hardly anyone thought they could win.',AP,News,https://www.nytimes.com/aponline/2019/04/14/sports/hockey/ap-hkn-lightning-blue-jackets.html,697,[],[]
b'Jets Bounce Back With 6-3 Win Over Blues',b'Kyle Connor and the Winnipeg Jets got back on track by sticking to the same way they wanted to play all along.',AP,News,https://www.nytimes.com/aponline/2019/04/14/sports/hockey/ap-hkn-jets-blues.html,600,[],[]
"b'Bobrovsky, Jackets Beat Short-Handed Lightning to Take 3-0 Lead'","b'Goaltender Sergei Bobrovsky made 30 saves to lead Columbus to a 3-1 win over the visiting Tampa Bay Lightning on Sunday night, lifting the Blue Jackets to a commanding 3-0 lead in their opening-round playoff series.'",Reuters,News,https://www.nytimes.com/reuters/2019/04/14/sports/hockey/14reuters-icehockey-nhl-tbl-cbj-recap.html,416,[],[]
b'Sweep! NHL-Best Lightning Ousted in Record Speed by Columbus',"b'Sullen and speechless, the Tampa Bay Lightning had little explanation for how they followed up a glorious regular season by getting bounced from the playoffs with record-setting haste.'",AP,News,https://www.nytimes.com/aponline/2019/04/16/sports/hockey/ap-hkn-lightning-blue-jackets.html,617,[],[]
"b'LA Kings Hire Former Sharks, Oilers Coach Todd McLellan'","b""Todd McLellan was hired as the new head coach of the Los Angeles Kings on Tuesday, taking over a two-time Stanley Cup-winning franchise that slumped to the NHL's second-worst record this season.""",AP,News,https://www.nytimes.com/aponline/2019/04/16/sports/hockey/ap-hkn-kings-mclellan.html,389,[],[]
b'Lightning Star Kucherov Suspended for Game 3',b'Tampa Bay Lightning star forward Nikita Kucherov has been suspended for Game 3 of the first round of the Stanley Cup Playoffs for boarding Columbus Blue Jackets defenseman Markus Nutivaara during Game 2 Friday night.',Reuters,News,https://www.nytimes.com/reuters/2019/04/13/sports/hockey/13reuters-icehockey-nhl-tbl-cbj-kucherov-suspension.html,124,[],[]
"b""Lightning's Kucherov Suspended for Game 3 for Boarding""","b""NHL leading scorer Nikita Kucherov has been suspended for Game 3 of the Tampa Bay Lightning's first-round series against the Columbus Blue Jackets.""",AP,News,https://www.nytimes.com/aponline/2019/04/13/sports/hockey/ap-hkn-kucherov-suspended.html,176,[],[]
b'Companies Falsely Labeled Products \xe2\x80\x98Made in U.S.A.\xe2\x80\x99 Their Financial Penalty? $0.',b'Democrats are questioning why firms that manufactured products in China but claimed they were American-made did not get tougher punishment from the Federal Trade Commission.',The New York Times,News,https://www.nytimes.com/2019/03/05/us/politics/made-in-the-usa-ftc.html,1039,[],"['Labeling and Labels (Product)', 'Fines (Penalties)', 'Advertising and Marketing', 'Frauds and Swindling', 'Consumer Protection', 'Corporations', 'Factories and Manufacturing', 'United States Defense and Military Forces', 'United States Politics and Government']"
"b'Lightning, Penguins Look to Avoid Surprising Sweeps'",b'The Tampa Bay Lightning carved out their own slice of NHL history during a dominant regular season in which they tied the league record for most victories.',AP,News,https://www.nytimes.com/aponline/2019/04/15/sports/hockey/ap-hkn-faceoff.html,1023,[],[]
b'Saturn\xe2\x80\x99s Rings Are Sculpted by a Crew of Mini-Moons',"b'Data from NASA\xe2\x80\x99s Cassini spacecraft are helping to explain how Atlas, Daphnis, Epimetheus, Pan and Pandora are distinctive among Saturn\xe2\x80\x99s many satellites.'",The New York Times,News,https://www.nytimes.com/2019/03/28/science/saturn-moons-rings.html,694,[],"['Saturn (Planet)', 'Enceladus (Saturn Moon)', 'Cassini (Spacecraft)', 'Space and Astronomy', 'Research']"
"b'\xe2\x80\x98Blowin\xe2\x80\x99 Up\xe2\x80\x99 Review: In a Queens Courtroom, Humanity Prevails'","b'Stephanie Wang-Breal\xe2\x80\x99s fascinating documentary highlights a program in Queens that treats prostitutes as victims, not criminals.'",The New York Times,Review,https://www.nytimes.com/2019/04/04/movies/blowin-up-review.html,280,[],"['Documentary Films and Programs', 'Prostitution', 'Human Trafficking']"
b'Connor Scores in OT as Jets Beat Blues 2-1 to Even Series',"b'With the Winnipeg Jets searching for the biggest goal of their season, players in the dressing room were loose heading into overtime Tuesday night.'",AP,News,https://www.nytimes.com/aponline/2019/04/17/sports/hockey/ap-hkn-jets-blues.html,715,[],[]
"b'Eberle, Islanders Put Penguins on Brink of Elimination'",b'Jordan Eberle scored his third goal in as many games Sunday as the New York Islanders took a commanding lead in their first-round playoff series with a 4-1 win over the host Pittsburgh Penguins.',Reuters,News,https://www.nytimes.com/reuters/2019/04/14/sports/hockey/14reuters-icehockey-nhl-pit-nyi-recap.html,366,[],[]
"b'Blue Jackets Beat Lightning 3-1, Lead Playoff Series 3-0'","b""The Columbus Blue Jackets extended their postseason mastery of the Tampa Bay Lightning, beating the NHL's best team 3-1 on Sunday night and moving to within a game of sweeping the playoff series.""",AP,News,https://www.nytimes.com/aponline/2019/04/14/sports/hockey/ap-hkn-nhl-playoff-capsules-.html,526,[],[]
b'Lightning Look to Bounce Back From Game 1 Collapse',b'The Tampa Bay Lightning faced little adversity in the regular season on the way to a record-tying 62 wins and the most points in a season in 23 years.',AP,News,https://www.nytimes.com/aponline/2019/04/11/sports/hockey/ap-hkn-faceoff.html,869,[],[]
"b'Panthers Move Fast, Hire Joel Quenneville as Next Coach'",b'The Florida Panthers have hired Joel Quenneville as their coach.',AP,News,https://www.nytimes.com/aponline/2019/04/10/sports/hockey/ap-hkn-panthers-quenneville.html,122,[],[]
"b""Lightning's Kucherov to Face Hearing Over Hit""","b""As if trying to climb out of an 0-2 hole weren't already difficult enough, the Tampa Bay Lightning may be forced to try to save their season without the NHL's leading scorer.""",Reuters,News,https://www.nytimes.com/reuters/2019/04/13/sports/hockey/13reuters-icehockey-nhl-tbl-cbj-kucherov.html,286,[],[]
"b'Inspiring Loyalty, and Serving Chickenjoy at Jollibee'","b'The fried chicken at this beloved Filipino chain, with outposts in Woodside, Queens, and now Manhattan, has a craggy, crunchy skin that people wait in line for.'",The New York Times,Review,https://www.nytimes.com/2019/02/14/dining/jollibee-review.html,870,"['Manhattan (NYC)', 'Queens (NYC)']","['Cooking and Cookbooks', 'Filipino-Americans']"
"b'Sundqvist Scores Twice, Blues Edge Jets 4-3 to Take 2-0 Lead'","b'Sure, the Blues have a 2-0 series lead after road victories against the Jets. Pat Maroon and his St. Louis teammates refuse to feel anything close to satisfied.'",AP,News,https://www.nytimes.com/aponline/2019/04/13/sports/hockey/ap-hkn-blues-jets.html,580,[],[]
"b""Zajac's Overtime Goal Lifts Devils Past Panthers 4-3""","b'Travis Zajac scored the winning goal on the power play in overtime, lifting the New Jersey Devils to a 4-3 victory over the Florida Panthers on Saturday night.'",AP,News,https://www.nytimes.com/aponline/2019/04/09/sports/hockey/ap-hkn-devils-panthers.html,408,[],[]
