id,headline,date,section,snippet,source,type,url,word_count,locations,subjects
5c998be140d36ff0709cfa17,b'Sports Direct Considers Offer for Debenhams',2019-03-25,Business Day,"b""Mike Ashley's Sports Direct said on Monday it was considering buying the whole of Debenhams as an alternative to the restructuring options being pursued by the ailing department store chain's directors.  """,Reuters,News,https://www.nytimes.com/reuters/2019/03/25/business/25reuters-debenhams-restructuring.html,274,[],[]
5c9cc01f40d36ff0709d0542,b'NHL Selects William Hill as an Official Sports Betting Partner',2019-03-28,Sports,b'The National Hockey League said on Thursday that the U.S. division of UK bookmaker William Hill Plc will become an official sports betting partner of the NHL.',Reuters,News,https://www.nytimes.com/reuters/2019/03/28/sports/hockey/28reuters-hockey-nhl-gambling-william-hill.html,212,[],[]
5c9c2bcb40d36ff0709d0318,b'Breakdancing Among Sports Given Provisional Green Light for Paris 2024',2019-03-27,Sports,"b'Breakdancing was among four sports given a provisional green light for inclusion in the Paris 2024 Games by the International Olympic Committee on Wednesday, IOC President Thomas Bach said. '",Reuters,News,https://www.nytimes.com/reuters/2019/03/27/sports/olympics/27reuters-olympics-ioc-2024.html,270,[],[]
5c8ae46840d36ff070803931,b'I Explain All the Sports',2019-02-01,Opinion,b'You\xe2\x80\x99ll never have to ask \xe2\x80\x9cWhat\xe2\x80\x99s the Super Bowl?\xe2\x80\x9d again.',The New York Times,Op-Ed,https://www.nytimes.com/2019/02/01/opinion/sunday/sports-humor-super-bowl.html,442,[],['Athletics and Sports']
5c8b4ee640d36ff0709c60e2,b'The Long Fight for Pay Equality in Sports',2019-03-11,Sports,b'The U.S. women\xe2\x80\x99s soccer team has filed a gender discrimination lawsuit. The players are the latest athletes to demand equal treatment.',The New York Times,News,https://www.nytimes.com/2019/03/11/sports/us-womens-soccer-pay.html,1210,[],"['Discrimination', 'Women and Girls', 'Soccer', 'Tennis', 'Basketball']"
5c8b5a2c40d36ff0709c6849,b'Lower-Profile Sports Are at Center of Admissions Cheating Scandal',2019-03-12,Sports,"b'The likes of volleyball, sailing and water polo were at the heart of a corrupt scheme to gain admission to elite universities, the Justice Department says.'",The New York Times,News,https://www.nytimes.com/2019/03/12/sports/college-sports-cheating-scandal.html,1466,"['California', 'Connecticut']","['ADMISSIONS STANDARDS', 'Colleges and Universities', 'Coaches and Managers']"
5c8ae33840d36ff0707ffcf5,b'Using Sports Psychology for Childbirth',2019-01-15,Well,"b'I wanted to face childbirth with an athlete\xe2\x80\x99s strength, confidence and determination. So I turned to sports psychology for advice.'",The New York Times,News,https://www.nytimes.com/2019/01/15/well/family/using-sports-psychology-for-childbirth.html,1224,[],"['Pregnancy and Childbirth', 'Exercise', 'Psychology and Psychologists', 'Athletics and Sports', 'New York City Marathon']"
5c8b4ef940d36ff0709c63ad,"b'For the Wealthy, Sports Opened a Back Door to Elite Colleges'",2019-03-12,Sports,"b'Recruiting scandals typically focus on coaches and players, but in this latest one it was parents using sports to game the system.'",The New York Times,News,https://www.nytimes.com/2019/03/12/sports/college-admissions-wealthy.html,879,[],"['College Admissions Scandal (2019)', 'Colleges and Universities', 'ADMISSIONS STANDARDS', 'Bribery and Kickbacks', 'Draft and Recruitment (Sports)', 'College Athletics']"
5ca39a3040d36ff0709d12ef,"b""AP: Most States' Sports Betting Revenue Misses Estimates""",2019-04-02,U.S.,"b""When the Patriots won the Super Bowl again \xe2\x80\x94 and covered the spread, too \xe2\x80\x94 all of New England was delirious, with the possible exception of Rhode Island's tax collectors.""",AP,News,https://www.nytimes.com/aponline/2019/04/02/us/ap-us-sports-betting-falling-short.html,791,[],[]
5c9c2b7e40d36ff0709d00e8,b'Sports Direct Considers 61.4 Million Pounds Bid for Debenhams',2019-03-27,Business Day,"b""Sports Direct, the British sportswear firm controlled by Mike Ashley, is considering an offer for Debenhams that values the ailing department store group at 61.4 million pounds, prompting a jump in the target firm's battered shares.""",Reuters,News,https://www.nytimes.com/reuters/2019/03/27/business/27reuters-debenhams-m-a-sports-direct.html,363,[],[]
