id,headline,date,section,snippet,source,type,url,word_count,locations,subjects
5c8b4eef40d36ff0709c61a7,"b'For N.F.L. Retirees, Opioids Bring More Pain'",2019-02-02,Sports,"b'A brutal game got them hooked on painkillers. In retirement, they battle addiction. The opioid crisis courses through football.'",The New York Times,News,https://www.nytimes.com/2019/02/02/sports/nfl-opioids-.html,1889,[],"['Football', 'Sports Injuries', 'Pain-Relieving Drugs', 'Opioids and Opiates', 'Addiction (Psychology)']"
5c91d5d240d36ff0709c8e2d,"b'Bruins Shut Out the Islanders, and Capitals Beat the Devils to Take First Place'",2019-03-20,Sports,"b'Also, the Rangers lost to the Red Wings.'",The New York Times,News,https://www.nytimes.com/2019/03/20/sports/nhl-roundup.html,348,[],"['Hockey, Ice']"
5c8ae46740d36ff07080392a,b'How Tom Brady Became New England\xe2\x80\x99s Favorite Adopted Son',2019-02-01,Sports,"b'He is not from there, and spends a lot of time in New York. But in New England, Brady has become as close as it gets to a Kennedy.'",The New York Times,News,https://www.nytimes.com/2019/02/01/sports/tom-brady-patriots.html,1263,['Boston (Mass)'],"['Super Bowl', 'Football']"
5c8b2ff640d36ff07093331e,"b'Aaron Judge Enters Camp Smiling, as Usual, and Healthy, for a Change'",2019-02-20,Sports,"b'Judge, the Yankees\xe2\x80\x99 star slugger, was derailed by a wrist injury last season. But now, he says, \xe2\x80\x9cit feels like it never even happened.\xe2\x80\x9d'",The New York Times,News,https://www.nytimes.com/2019/02/20/sports/aaron-judge-yankees.html,676,[],"['Baseball', 'Sports Injuries']"
5c9c2bc340d36ff0709d02cd,b'International Players Dot Rosters Across NCAA Tournament',2019-03-27,Sports,"b""This year's NCAA Tournament has a decidedly international flavor.""",AP,News,https://www.nytimes.com/aponline/2019/03/27/sports/ncaabasketball/ap-bkc-ncaa-international-players.html,164,[],[]
5c9a792240d36ff0709cff4a,"b'Larry Baer, San Francisco Giants C.E.O., Is Suspended by M.L.B.'",2019-03-26,Sports,"b'Mr. Baer had been on a leave of absence since March 4, days after a video surfaced of him in an altercation with his wife.'",The New York Times,News,https://www.nytimes.com/2019/03/26/sports/larry-baer-video-suspension.html,816,['San Francisco (Calif)'],"['Baseball', 'Domestic Violence']"
5c9e2e6a40d36ff0709d0932,"b'Darts-Van Barneveld Reverses Decision to Retire, Will Continue Playing in 2019'",2019-03-29,Sports,"b'Five-times world darts champion Raymond van Barneveld has said he will continue his career for the rest of the year, a day after announcing his retirement from the sport.'",Reuters,News,https://www.nytimes.com/reuters/2019/03/29/sports/29reuters-darts-vanbarneveld.html,190,[],[]
5c8c888d40d36ff0709c7b00,"b'After Crash Injuries in 2011, Robert Kubica Returns to F1'",2019-03-15,Sports,"b'He was severely injured during the Ronde di Andora, but after eight years of recovery, he is now racing for Williams.'",International New York Times,News,https://www.nytimes.com/2019/03/15/sports/autoracing/robert-kubica-formula-one-australian-grand-prix.html,788,[],"['Automobile Racing', 'Sports Injuries']"
5c9c62fc40d36ff0709d0451,b'March Madness\xe2\x80\x99s Toughest Matchup: Brackets vs. Ethics',2019-03-28,Sports,b'Fans who follow college basketball closely know about the game\xe2\x80\x99s intractable relationship to corruption. But turn away from the big party every March? That\xe2\x80\x99s a tough ask.',The New York Times,News,https://www.nytimes.com/2019/03/28/sports/ncaa-tournament-bracket-ethics.html,1546,[],"['Basketball (College)', 'Ethics (Personal)', 'Corruption (Institutional)', 'NCAA Basketball Championships (Men)', 'NCAA Basketball Championships (Women)']"
5c9dea2840d36ff0709d0880,"b'Trump Overrides Advisers, Backs Funding for Special Olympics After Uproar'",2019-03-29,Sports,b'U.S. President Donald Trump overrode his budget team and backed funding for the Special Olympics on Thursday after his proposed cuts to the athletic program drew heavy fire from both Republicans and Democrats.',Reuters,News,https://www.nytimes.com/reuters/2019/03/29/sports/olympics/29reuters-usa-special-olympics.html,226,[],[]
5c9dea2840d36ff0709d0880,"b'Trump Overrides Advisers, Backs Funding for Special Olympics After Uproar'",2019-03-29,Sports,b'U.S. President Donald Trump overrode his budget team and backed funding for the Special Olympics on Thursday after his proposed cuts to the athletic program drew heavy fire from both Republicans and Democrats.',Reuters,News,https://www.nytimes.com/reuters/2019/03/29/sports/olympics/29reuters-usa-special-olympics.html,226,[],[]
5c930ce040d36ff0709c9463,"b'For a Mike Trout, M.L.B. Flaunts Its Wealth. Average Players Reap Austerity.'",2019-03-21,Sports,"b'Baseball is widely seen as a less appealing sport in comparison with the N.F.L. and N.B.A., but its revenues continue to climb at a healthy rate \xe2\x80\x94 outstripping the average gain in salaries.'",The New York Times,News,https://www.nytimes.com/2019/03/20/sports/mike-trout-mlb-salaries.html,1201,[],"['Baseball', 'Wages and Salaries']"
5c8b4eb140d36ff0709c587c,b'L.S.U. Suspends Coach Over Reported Connection to Scandal',2019-03-08,Sports,b'Will Wade was suspended on Friday after a report that he made damning remarks to a recruiting middleman on a wiretapped call in a federal corruption inquiry.',The New York Times,News,https://www.nytimes.com/2019/03/08/sports/lsu-coach-will-wade-suspended.html,553,[],"['Coaches and Managers', 'Basketball']"
5c951cb340d36ff0709c9f90,b'Curry on Morant: Ja Ready to Rule NBA',2019-03-22,Sports,"b'Ja Morant stole the show in Hartford on Thursday, but the Murray State flash opened eyes nationwide with his triple-double performance that led his 12th-seeded Racers into the second round in a blowout of Marquette.'",Reuters,News,https://www.nytimes.com/reuters/2019/03/22/sports/basketball/22reuters-basketball-ncaa-murr-morant-curry.html,497,[],[]
5c9f8fea40d36ff0709d0ba4,b'Report:Texas A&M to Offer Coaching Job to Williams',2019-03-30,Sports,"b""Texas A&M reportedly is pursuing Virginia Tech's Buzz Williams to replace Billy Kennedy as head coach.""",Reuters,News,https://www.nytimes.com/reuters/2019/03/30/sports/30reuters-basketball-ncaa-tam-vpi-williams.html,219,[],[]
5ca2752740d36ff0709d106e,b'Kentucky Offers Calipari Lifetime Deal to Counter UCLA Interest',2019-04-01,Sports,"b'Kentucky has offered coach John Calipari essentially a lifetime contract to fend off interest from UCLA, multiple outlets reported Monday.'",Reuters,News,https://www.nytimes.com/reuters/2019/04/01/sports/01reuters-basketball-ncaa-ken-calipari.html,183,[],[]
5c9cc58040d36ff0709d0551,"b""Harper Overtakes Judge for MLB's Top-Selling Jersey""",2019-03-28,Sports,b'The new No. 3 is the new No. 1.',AP,News,https://www.nytimes.com/aponline/2019/03/28/sports/baseball/ap-bbo-jersey-sales-.html,210,[],[]
5c8b6b7540d36ff0709c70e9,"b'Wait, New York Has a Pro Rugby Team? Yes, and It\xe2\x80\x99s a Winner So Far'",2019-03-13,Sports,"b'Rugby United New York, a new entry in two-year-old Major League Rugby, is 4-1 entering its home opener on Friday night in Coney Island.'",The New York Times,News,https://www.nytimes.com/2019/03/13/sports/rugby-united-new-york-major-league.html,791,[],['Rugby']
5c9c290740d36ff0709cff91,b'Dwyane Wade Says College Basketball Needs a Makeover',2019-03-26,Sports,"b""Dwyane Wade says it's time college basketball got a makeover.""",AP,News,https://www.nytimes.com/aponline/2019/03/26/sports/ap-podcastone-sports-now.html,179,[],[]
5c8adead40d36ff0707ee7a4,b'Top Qatari Soccer Official Barred From Tournament in U.A.E.',2019-01-03,Sports,b'The diplomatic dispute between Qatar and its neighbors once again roils sports.',The New York Times,News,https://www.nytimes.com/2019/01/03/sports/qatar-soccer-asian-cup.html,608,"['Qatar', 'United Arab Emirates', 'Saudi Arabia']","['International Relations', 'Soccer', 'Politics and Government']"
5c94520d40d36ff0709c9b03,b'Figure Skating: ISU Clears Bell After On-Ice Collision With Lim',2019-03-22,Sports,"b'American skater Mariah Bell could meet with Lim Eun-soo later on Friday to apologize for making contact with the South Korean during a warm-up at the World Championships and leaving the teenager with a cut leg, the Korea Skating Union (KSU) said.'",Reuters,News,https://www.nytimes.com/reuters/2019/03/21/sports/21reuters-figureskating-worlds-bell.html,546,[],[]
5c998bb040d36ff0709cf6e6,b'What to Do When You Are a Runner Who Can\xe2\x80\x99t Run on Race Day',2019-03-23,Well,b'Should you go anyway? It depends.',The New York Times,News,https://www.nytimes.com/2019/03/23/well/move/what-to-do-when-you-are-a-runner-who-cant-run-on-race-day.html,641,[],"['Running', 'Exercise', 'Sports Injuries']"
5c8b4e4440d36ff0709c3c6f,b'Mets Hire ESPN\xe2\x80\x99s Jessica Mendoza in Front-Office Role',2019-03-05,Sports,"b'The Mets announced that Mendoza, a former gold medalist softball player and an ESPN baseball analyst, would join their front office while continuing to work at the network.'",The New York Times,News,https://www.nytimes.com/2019/03/05/sports/baseball/jessica-mendoza-mets.html,829,[],"['Baseball', 'APPOINTMENTS AND EXECUTIVE CHANGES']"
5c8b4cdf40d36ff0709bd13e,"b'Bryce Harper Is a Perfect Fit for Philly, or Else'",2019-03-02,Sports,"b'The new $330 million man is as brash and fiery as a city that shows its sports heroes love, even if it\xe2\x80\x99s tough love for those who fall short of expectations.'",The New York Times,News,https://www.nytimes.com/2019/03/01/sports/bryce-harper-philadelphia-fans.html,1053,['Philadelphia (Pa)'],['Baseball']
5c9552a440d36ff0709ca0fd,"b""Column: Izzo's One Shining Moment Was Downright Embarrassing""",2019-03-22,Sports,"b""If this was Tom Izzo's One Shining Moment, it was downright embarrassing.""",AP,News,https://www.nytimes.com/aponline/2019/03/22/sports/ncaabasketball/ap-bkc-ncaa-paul-newberry-izzos-tirade.html,931,[],[]
5c9d72a440d36ff0709d076d,b'Darts-Emotional Five-Times World Champion Van Barneveld Retires',2019-03-29,Sports,"b""Five-times world darts champion Raymond van Barneveld announced on Thursday that he had retired from the sport with immediate effect after the Dutchman's Premier League Darts career ended with a 7-1 defeat by compatriot Michael van Gerwen in Rotte...""",Reuters,News,https://www.nytimes.com/reuters/2019/03/28/sports/28reuters-darts-vanbarneveld.html,275,[],[]
5c9989b640d36ff0709cf511,b'Mourinho Targets June Return to Club Management',2019-03-23,Sports,"b'Former Manchester United manager Jose Mourinho is targeting a return to club management during the close season in June and has an idea about the type of club he wants to take charge of, the Portuguese has said.'",Reuters,News,https://www.nytimes.com/reuters/2019/03/23/sports/soccer/23reuters-soccer-mourinho.html,268,[],[]
5c8b4ca140d36ff0709bc3d2,b'A Soccer Pro at 13? Olivia Moultrie Will Give It a Try',2019-02-25,Sports,"b'Moultrie, one of America\xe2\x80\x99s brightest young soccer talents, said Monday that she had signed with an agent and with Nike, formally beginning her professional career at age 13.'",The New York Times,News,https://www.nytimes.com/2019/02/25/sports/olivia-moultrie-us-soccer.html,934,[],['Soccer']
